t, , t, , t, , t, , t, , t, , 
9.020000, 5.538170e+00,9.020000, 6.794833e+00,9.020000, 1.034017e+01,9.020000, 9.061134e+00,9.020000, 5.465389e+00,9.020000, 7.610264e+00,
9.030000, 5.672048e+00,9.030000, 6.439696e+00,9.030000, 1.052832e+01,9.030000, 8.707214e+00,9.030000, 5.680349e+00,9.030000, 7.446570e+00,
9.040000, 5.755114e+00,9.040000, 6.367587e+00,9.040000, 1.076013e+01,9.040000, 8.494630e+00,9.040000, 5.809378e+00,9.040000, 7.077782e+00,
9.050000, 5.797156e+00,9.050000, 6.523985e+00,9.050000, 1.102719e+01,9.050000, 8.396155e+00,9.050000, 5.869031e+00,9.050000, 6.543407e+00,
9.060000, 5.839198e+00,9.060000, 6.680384e+00,9.060000, 1.129425e+01,9.060000, 8.297680e+00,9.060000, 5.928683e+00,9.060000, 6.009032e+00,
9.070000, 5.881240e+00,9.070000, 6.836782e+00,9.070000, 1.156131e+01,9.070000, 8.199205e+00,9.070000, 5.988335e+00,9.070000, 5.474657e+00,
9.080000, 5.923282e+00,9.080000, 6.993181e+00,9.080000, 1.182837e+01,9.080000, 8.100730e+00,9.080000, 6.047987e+00,9.080000, 4.940282e+00,
9.090000, 5.899388e+00,9.090000, 7.017395e+00,9.090000, 1.207030e+01,9.090000, 7.860246e+00,9.090000, 6.003379e+00,9.090000, 4.820508e+00,
9.100000, 5.822258e+00,9.100000, 6.934888e+00,9.100000, 1.229193e+01,9.100000, 7.505108e+00,9.100000, 5.874596e+00,9.100000, 5.035468e+00,
9.110000, 5.745129e+00,9.110000, 6.852382e+00,9.110000, 1.251357e+01,9.110000, 7.149971e+00,9.110000, 5.745812e+00,9.110000, 5.250428e+00,
9.120000, 5.668000e+00,9.120000, 6.769875e+00,9.120000, 1.273520e+01,9.120000, 6.794833e+00,9.120000, 5.617028e+00,9.120000, 5.465389e+00,
9.130000, 5.590870e+00,9.130000, 6.687369e+00,9.130000, 1.295683e+01,9.130000, 6.439696e+00,9.130000, 5.488244e+00,9.130000, 5.680349e+00,
9.140000, 5.531380e+00,9.140000, 6.474781e+00,9.140000, 1.275295e+01,9.140000, 6.367587e+00,9.140000, 5.390286e+00,9.140000, 5.809378e+00,
9.150000, 5.486132e+00,9.150000, 6.157171e+00,9.150000, 1.220553e+01,9.150000, 6.523985e+00,9.150000, 5.317214e+00,9.150000, 5.869031e+00,
9.160000, 5.440883e+00,9.160000, 5.839562e+00,9.160000, 1.165810e+01,9.160000, 6.680384e+00,9.160000, 5.244142e+00,9.160000, 5.928683e+00,
9.170000, 5.395635e+00,9.170000, 5.521952e+00,9.170000, 1.111068e+01,9.170000, 6.836782e+00,9.170000, 5.171070e+00,9.170000, 5.988335e+00,
9.180000, 5.350386e+00,9.180000, 5.204342e+00,9.180000, 1.056325e+01,9.180000, 6.993181e+00,9.180000, 5.097998e+00,9.180000, 6.047987e+00,
9.190000, 5.440176e+00,9.190000, 5.136537e+00,9.190000, 1.012289e+01,9.190000, 7.017395e+00,9.190000, 5.255280e+00,9.190000, 6.003379e+00,
9.200000, 5.638991e+00,9.200000, 5.270414e+00,9.200000, 9.768973e+00,9.200000, 6.934888e+00,9.200000, 5.598542e+00,9.200000, 5.874596e+00,
9.210000, 5.837805e+00,9.210000, 5.404292e+00,9.210000, 9.415053e+00,9.210000, 6.852382e+00,9.210000, 5.941803e+00,9.210000, 5.745812e+00,
9.220000, 6.036620e+00,9.220000, 5.538170e+00,9.220000, 9.061134e+00,9.220000, 6.769875e+00,9.220000, 6.285064e+00,9.220000, 5.617028e+00,
9.230000, 6.235435e+00,9.230000, 5.672048e+00,9.230000, 8.707214e+00,9.230000, 6.687369e+00,9.230000, 6.628325e+00,9.230000, 5.488244e+00,
9.240000, 6.345567e+00,9.240000, 5.755114e+00,9.240000, 8.494630e+00,9.240000, 6.474781e+00,9.240000, 6.815081e+00,9.240000, 5.390286e+00,
9.250000, 6.384100e+00,9.250000, 5.797156e+00,9.250000, 8.396155e+00,9.250000, 6.157171e+00,9.250000, 6.875481e+00,9.250000, 5.317214e+00,
9.260000, 6.422633e+00,9.260000, 5.839198e+00,9.260000, 8.297680e+00,9.260000, 5.839562e+00,9.260000, 6.935881e+00,9.260000, 5.244142e+00,
9.270000, 6.461166e+00,9.270000, 5.881240e+00,9.270000, 8.199205e+00,9.270000, 5.521952e+00,9.270000, 6.996281e+00,9.270000, 5.171070e+00,
9.280000, 6.499699e+00,9.280000, 5.923282e+00,9.280000, 8.100730e+00,9.280000, 5.204342e+00,9.280000, 7.056680e+00,9.280000, 5.097998e+00,
9.290000, 6.455926e+00,9.290000, 5.899388e+00,9.290000, 7.860246e+00,9.290000, 5.136537e+00,9.290000, 6.976871e+00,9.290000, 5.255280e+00,
9.300000, 6.345700e+00,9.300000, 5.822258e+00,9.300000, 7.505108e+00,9.300000, 5.270414e+00,9.300000, 6.783860e+00,9.300000, 5.598542e+00,
9.310000, 6.235475e+00,9.310000, 5.745129e+00,9.310000, 7.149971e+00,9.310000, 5.404292e+00,9.310000, 6.590850e+00,9.310000, 5.941803e+00,
9.320000, 6.125250e+00,9.320000, 5.668000e+00,9.320000, 6.794833e+00,9.320000, 5.538170e+00,9.320000, 6.397840e+00,9.320000, 6.285064e+00,
9.330000, 6.015024e+00,9.330000, 5.590870e+00,9.330000, 6.439696e+00,9.330000, 5.672048e+00,9.330000, 6.204830e+00,9.330000, 6.628325e+00,
9.340000, 6.006141e+00,9.340000, 5.531380e+00,9.340000, 6.367587e+00,9.340000, 5.755114e+00,9.340000, 6.189495e+00,9.340000, 6.815081e+00,
9.350000, 6.079078e+00,9.350000, 5.486132e+00,9.350000, 6.523985e+00,9.350000, 5.797156e+00,9.350000, 6.317609e+00,9.350000, 6.875481e+00,
9.360000, 6.152014e+00,9.360000, 5.440883e+00,9.360000, 6.680384e+00,9.360000, 5.839198e+00,9.360000, 6.445723e+00,9.360000, 6.935881e+00,
9.370000, 6.224951e+00,9.370000, 5.395635e+00,9.370000, 6.836782e+00,9.370000, 5.881240e+00,9.370000, 6.573836e+00,9.370000, 6.996281e+00,
9.380000, 6.297888e+00,9.380000, 5.350386e+00,9.380000, 6.993181e+00,9.380000, 5.923282e+00,9.380000, 6.701950e+00,9.380000, 7.056680e+00,
9.390000, 6.291444e+00,9.390000, 5.440176e+00,9.390000, 7.017395e+00,9.390000, 5.899388e+00,9.390000, 6.691432e+00,9.390000, 6.976871e+00,
9.400000, 6.220913e+00,9.400000, 5.638991e+00,9.400000, 6.934888e+00,9.400000, 5.822258e+00,9.400000, 6.568987e+00,9.400000, 6.783860e+00,
9.410000, 6.150382e+00,9.410000, 5.837805e+00,9.410000, 6.852382e+00,9.410000, 5.745129e+00,9.410000, 6.446542e+00,9.410000, 6.590850e+00,
9.420000, 6.079850e+00,9.420000, 6.036620e+00,9.420000, 6.769875e+00,9.420000, 5.668000e+00,9.420000, 6.324097e+00,9.420000, 6.397840e+00,
9.430000, 6.009319e+00,9.430000, 6.235435e+00,9.430000, 6.687369e+00,9.430000, 5.590870e+00,9.430000, 6.201652e+00,9.430000, 6.204830e+00,
9.440000, 5.980538e+00,9.440000, 6.345567e+00,9.440000, 6.474781e+00,9.440000, 5.531380e+00,9.440000, 6.150320e+00,9.440000, 6.189495e+00,
9.450000, 5.985465e+00,9.450000, 6.384100e+00,9.450000, 6.157171e+00,9.450000, 5.486132e+00,9.450000, 6.156401e+00,9.450000, 6.317609e+00,
9.460000, 5.990393e+00,9.460000, 6.422633e+00,9.460000, 5.839562e+00,9.460000, 5.440883e+00,9.460000, 6.162483e+00,9.460000, 6.445723e+00,
9.470000, 5.995320e+00,9.470000, 6.461166e+00,9.470000, 5.521952e+00,9.470000, 5.395635e+00,9.470000, 6.168565e+00,9.470000, 6.573836e+00,
9.480000, 6.000247e+00,9.480000, 6.499699e+00,9.480000, 5.204342e+00,9.480000, 5.350386e+00,9.480000, 6.174646e+00,9.480000, 6.701950e+00,
9.490000, 5.944651e+00,9.490000, 6.455926e+00,9.490000, 5.136537e+00,9.490000, 5.440176e+00,9.490000, 6.082863e+00,9.490000, 6.691432e+00,
9.500000, 5.840190e+00,9.500000, 6.345700e+00,9.500000, 5.270414e+00,9.500000, 5.638991e+00,9.500000, 5.912067e+00,9.500000, 6.568987e+00,
